instance_id	structure_id	logical_unit_id	physical_unit_id	patient_id	block_id	physical_specimen_id	gt_source_id	gt_definition_modality	gt_geometry_locator	boundary_uncertainty	confirmation_status	allowed_use	forbidden_use
TSB::HEISER::7003_3_WD85806::comp02	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp03	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp04	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp05	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp06	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp07	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_3_WD85806::comp08	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_3_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_3_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_3_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_4_WD85806::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_4_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::7032fa6644896b13	HTAN_VANDERBILT_CRC::BLOCK::32a452c0ae678140		HEISER_PATHOLOGY::7003_4_WD85806::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_4_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp02	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp03	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp04	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp05	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_5_WD87480::comp06	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_5_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_5_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_5_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_6_WD87480::comp01	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_6_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_6_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_6_WD87480::comp02	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_6_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_6_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_6_WD87480::comp03	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_6_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_6_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_6_WD87480::comp04	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_6_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_6_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
TSB::HEISER::7003_6_WD87480::comp05	TUMOR_STROMA_BOUNDARY	HTAN_VANDERBILT_CRC	HTAN::7003_AS_6_filtered_trimmed.h5ad	HTAN_VANDERBILT_CRC::PATIENT::0bd3490036cbd4de	HTAN_VANDERBILT_CRC::BLOCK::5d8692c0b033416e		HEISER_PATHOLOGY::7003_6_WD87480::CARCINOMA_BOUNDARY	manual pathology annotation on H&E in 10X Loupe Browser (Heiser et al. 2023, PMC10756562)	data/other_sources/htan/spatial_CRC_atlas_repo/resources/ST/7003_6_pathology_annotation.csv#pathology_annotation=carcinoma_border,carcinoma_edge	spot-resolution (55 um microwell) manual annotation; per-file annotator identity is not individually attributed; see provenance note	CONFIRMATORY	training-fold distance fields, core masking and localization benchmarks within frozen outer splits; molecular-only input budgets	as model input feature or training label; any use with H&E- or image-derived inputs; internal/external validation claims
